row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
241,0001137861_2006_4,2,"under the supervision of our management, including our principal executive officer and principal financial officer, we conducted an evaluation of the effectiveness of our internal control over financial reporting as of december 31, 2006, based on the criteria established in internal control – integrated framework issued by the committee of sponsoring organizations of the treadway commission (coso).",under the supervision of our management including our principal executive officer and principal financial officer we conducted an evaluation of the effectiveness of our internal control over financial reporting as of <month> <num> <year> based on the criteria established in internal control integrated framework issued by the committee of sponsoring organizations of the treadway commission coso,2006-12-31,1137861,,,396,0,0,OTHER,0,status,0,0,0,False,False,9.0,0,1,trainval,OTHER,0.0179705924233464,0.2203473775861243,0.7616820299905293,0.7616820299905293,0.5413346524044049,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,evaluation status/background only; no weakness or action.
243,0001137861_2006_4,5,"management’s assessment of the effectiveness of our internal control over financial reporting as of december 31, 2006, has been audited by kpmg llp, an independent registered public accounting firm, as stated in their report included within this annual report.",management s assessment of the effectiveness of our internal control over financial reporting as of <month> <num> <year> has been audited by kpmg llp an independent registered public accounting firm as stated in their report included within this annual report,2006-12-31,1137861,"a material weakness is a control deficiency, or combination of deficiencies, that results in more than a remote likelihood that a material misstatement of the annual or interim financial statements will not be prevented or detected.",a material weakness is a control deficiency or combination of deficiencies that results in more than a remote likelihood that a material misstatement of the annual or interim financial statements will not be prevented or detected,259,0,0,OTHER,0,attestation,0,0,1,False,False,9.0,0,0,trainval,OTHER,0.0196878054597091,0.0825656012279584,0.8977465933123324,0.8977465933123324,0.815180992084374,0,1,e5_logreg,OTHER,0,0,attestation,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,auditor report mention; not an issue/remediation statement.
249,0001137861_2006_4,13,the calculation of depreciation expense will continue to be reviewed on a monthly basis as part of our internal control over financial reporting.,the calculation of depreciation expense will continue to be reviewed on a monthly basis as part of our internal control over financial reporting,2006-12-31,1137861,"additionally, the method for capturing the proper cost basis of these assets has been revised to appropriately calculate depreciation expense in the future.",additionally the method for capturing the proper cost basis of these assets has been revised to appropriately calculate depreciation expense in the future,144,0,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,trainval,OTHER,0.0183378463314656,0.2358583676437251,0.7458037860248092,0.7458037860248092,0.5099454183810841,1,0,e5_logreg,REMEDIATION,0,0,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,concrete monthly review step = remediation.
250,0001137861_2006_4,14,"based upon the corrective actions identified above, we believe that the controls we have implemented have been designed to remediate the material weakness as of the filing date of this annual report.",based upon the corrective actions identified above we believe that the controls we have implemented have been designed to remediate the material weakness as of the filing date of this annual report,2006-12-31,1137861,the calculation of depreciation expense will continue to be reviewed on a monthly basis as part of our internal control over financial reporting.,the calculation of depreciation expense will continue to be reviewed on a monthly basis as part of our internal control over financial reporting,197,0,0,REMEDIATION,0,other,0,1,0,False,True,9.0,0,0,trainval,OTHER,0.0583222317678294,0.1725056796401879,0.7691720885919827,0.7691720885919827,0.5966664089517948,1,0,e5_logreg,REMEDIATION,0,0,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,implemented controls described as remediating the weakness.
527,0001140098_2013_4,15,"singerlewak llp, our independent registered public accounting firm, has audited our consolidated financial statements and the effectiveness of our internal control over financial reporting as of december 31, 2013.",singerlewak llp our independent registered public accounting firm has audited our consolidated financial statements and the effectiveness of our internal control over financial reporting as of <month> <num> <year>,2013-12-31,1140098,"the material weakness contributed to the restatement of prior period financial statements, which have been reflected in the financial statements for the three years ended december 31, 2013.",the material weakness contributed to the restatement of prior period financial statements which have been reflected in the financial statements for the three years ended <month> <num> <year>,213,0,0,OTHER,0,attestation,0,0,1,False,False,19.0,0,0,trainval,OTHER,0.0355900343863665,0.0755108855093362,0.8888990801042973,0.8888990801042973,0.813388194594961,0,1,e5_logreg,OTHER,0,0,attestation,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,independent auditor attestation.
528,0001140098_2013_4,18,"other than as described below, there was no change in our internal control over financial reporting during the fourth quarter of 2013 that has materially affected, or is reasonably likely to materially affect, our internal control over financial reporting.",other than as described below there was no change in our internal control over financial reporting during the fourth quarter of <year> that has materially affected or is reasonably likely to materially affect our internal control over financial reporting,2013-12-31,1140098,"singerlewak llp, our independent registered public accounting firm, has audited our consolidated financial statements and the effectiveness of our internal control over financial reporting as of december 31, 2013.",singerlewak llp our independent registered public accounting firm has audited our consolidated financial statements and the effectiveness of our internal control over financial reporting as of <month> <num> <year>,254,0,0,OTHER,0,background,0,0,0,False,False,19.0,0,1,trainval,OTHER,0.1576364488246629,0.01344027002283,0.828923281152507,0.828923281152507,0.671286832327844,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,no-change status statement with a below reference.
530,0001140098_2013_4,20,"on march 10, 2014, we announced that we had conducted an internal accounting policy review related to our accounting of derivatives, specifically embedded derivatives relating to anti-dilution ratchet provisions.",on <month> <num> <year> we announced that we had conducted an internal accounting policy review related to our accounting of derivatives specifically embedded derivatives relating to anti dilution ratchet provisions,2013-12-31,1140098,remediation of material weakness — technical accounting related to derivative accounting.,remediation of material weakness technical accounting related to derivative accounting,215,0,0,REMEDIATION,0,other,0,1,0,False,False,19.0,0,0,trainval,OTHER,0.1561559963908917,0.2260784981865744,0.6177655054225338,0.6177655054225338,0.3916870072359594,1,0,e5_logreg,REMEDIATION,0,0,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,concrete internal review step tied to remediation.
532,0001140098_2013_4,22,"see the “explanatory note regarding restatement” immediately preceding part i, item 1, and note 2 of the notes to consolidated financial statements in part ii, item 8.",see the explanatory note regarding restatement immediately preceding part i item <num> and note <num> of the notes to consolidated financial statements in part ii item <num>,2013-12-31,1140098,"under the direction of the audit committee, we commenced a process to review our processes for accounting for derivatives.",under the direction of the audit committee we commenced a process to review our processes for accounting for derivatives,173,0,0,OTHER,1,background,1,1,0,False,False,19.0,1,0,trainval,OTHER,0.3062119150603704,0.1295983791554441,0.5641897057841855,0.5641897057841855,0.257977790723815,1,0,e5_logreg,OTHER,0,1,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,cross-reference/see-note only.
535,0001140098_2013_4,25,the warrant agreement was entered into in 2005 and the applicable ratchet provision extended through january 2009.,the warrant agreement was entered into in <year> and the applicable ratchet provision extended through <month> <year>,2013-12-31,1140098,"specifically, the control deficiency related to our interpretation of the fasb accounting standards codification for derivatives (asc 815) in determining the proper accounting treatment for an embedded derivative with anti-dilution ratchet provisions.",specifically the control deficiency related to our interpretation of the fasb accounting standards codification for derivatives asc <num> in determining the proper accounting treatment for an embedded derivative with anti dilution ratchet provisions,117,1,0,REMEDIATION,0,other,0,1,0,False,False,19.0,0,0,trainval,OTHER,0.0518562383921997,0.2474405149661143,0.7007032466416859,0.7007032466416859,0.4532627316755715,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,warrant agreement detail is background to the weakness.
459,0001144519_2007_4,7,"under the supervision and with the participation of management, including its principal executive officer and principal financial officer, bunge assessed the design and operating effectiveness of internal control over financial reporting as of december 31, 2007 based on the framework in internal control—integrated framework issued by the committee of sponsoring organizations of the treadway commission (coso).",under the supervision and with the participation of management including its principal executive officer and principal financial officer bunge assessed the design and operating effectiveness of internal control over financial reporting as of <month> <num> <year> based on the framework in internal control integrated framework issued by the committee of sponsoring organizations of the treadway commission coso,2007-12-31,1144519,"also, projections of any evaluation of effectiveness of the internal control over financial reporting to future periods are subject to the risk that controls may become inadequate because of changes in conditions, or that the degree of compliance with the policies or procedures may deteriorate.",also projections of any evaluation of effectiveness of the internal control over financial reporting to future periods are subject to the risk that controls <month> become inadequate because of changes in conditions or that the degree of compliance with the policies or procedures <month> deteriorate,410,0,0,OTHER,0,status,0,0,0,False,False,19.0,0,1,trainval,OTHER,0.0135974840249943,0.3171450975704442,0.6692574184045613,0.6692574184045613,0.3521123208341171,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,assessment framework/status statement.
461,0001144519_2007_4,12,bunge limited processes a significant number of intercompany transactions on a monthly basis relating primarily to sales of agricultural commodities and commodity products among business units.,bunge limited processes a significant number of intercompany transactions on a monthly basis relating primarily to sales of agricultural commodities and commodity products among business units,2007-12-31,1144519,"in management's assessment of the effectiveness of bunge's internal control over financial reporting as of december 31, 2007, management determined that there were two control deficiencies that constituted material weaknesses.",in management s assessment of the effectiveness of bunge s internal control over financial reporting as of <month> <num> <year> management determined that there were two control deficiencies that constituted material weaknesses,192,0,0,OTHER,0,background,0,0,0,False,False,19.0,0,1,trainval,OTHER,0.0492771406462926,0.408601755308672,0.5421211040450354,0.5421211040450354,0.1335193487363634,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,operational background for the weakness.
462,0001144519_2007_4,13,individual intercompany transactions are frequently significant in value.,individual intercompany transactions are frequently significant in value,2007-12-31,1144519,bunge limited processes a significant number of intercompany transactions on a monthly basis relating primarily to sales of agricultural commodities and commodity products among business units.,bunge limited processes a significant number of intercompany transactions on a monthly basis relating primarily to sales of agricultural commodities and commodity products among business units,72,1,0,OTHER,0,background,0,0,0,False,False,19.0,0,1,trainval,OTHER,0.064835590401151,0.2555259647234153,0.6796384448754337,0.6796384448754337,0.4241124801520183,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,value/volume context only.
467,0001144519_2007_4,18,"deloitte & touche llp, the independent registered public accounting firm that audited bunge limited's consolidated financial statements included in this annual report on form 10-k, have also issued an attestation report on internal control over financial reporting, which is included herein on page f-3.",deloitte touche llp the independent registered public accounting firm that audited bunge limited s consolidated financial statements included in this annual report on form <num> k have also issued an attestation report on internal control over financial reporting which is included herein on page f <num>,2007-12-31,1144519,"these control weaknesses resulted in corrections to previously reported 2007 quarterly condensed consolidated financial statement amounts (as described in note 26 to the consolidated financial statements) and other corrections prior to the issuance of bunge limited's 2007 annual consolidated financial statements as of and for the year ended december 31, 2007.",these control weaknesses resulted in corrections to previously reported <year> quarterly condensed consolidated financial statement amounts as described in note <num> to the consolidated financial statements and other corrections prior to the issuance of bunge limited s <year> annual consolidated financial statements as of and for the year ended <month> <num> <year>,304,0,0,OTHER,0,attestation,0,0,1,False,False,19.0,0,0,trainval,OTHER,0.0723071471182205,0.0882660722909903,0.8394267805907892,0.8394267805907892,0.751160708299799,1,0,e5_logreg,OTHER,0,0,attestation,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,attestation report mention.
468,0001144519_2007_4,20,"other than the material weaknesses described above, there has been no change in our internal control over financial reporting during the fourth fiscal quarter ended december 31, 2007 that has materially affected, or is reasonably likely to materially affect, our internal control over financial reporting.",other than the material weaknesses described above there has been no change in our internal control over financial reporting during the fourth fiscal quarter ended <month> <num> <year> that has materially affected or is reasonably likely to materially affect our internal control over financial reporting,2007-12-31,1144519,"deloitte & touche llp, the independent registered public accounting firm that audited bunge limited's consolidated financial statements included in this annual report on form 10-k, have also issued an attestation report on internal control over financial reporting, which is included herein on page f-3.",deloitte touche llp the independent registered public accounting firm that audited bunge limited s consolidated financial statements included in this annual report on form <num> k have also issued an attestation report on internal control over financial reporting which is included herein on page f <num>,304,0,0,REMEDIATION,0,other,0,1,0,False,False,19.0,0,0,trainval,OTHER,0.3392231666476833,0.0025030290021942,0.6582738043501224,0.6582738043501224,0.3190506377024391,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,no-change status.
469,0001144519_2007_4,21,management's remediation plan.,management s remediation plan,2007-12-31,1144519,"other than the material weaknesses described above, there has been no change in our internal control over financial reporting during the fourth fiscal quarter ended december 31, 2007 that has materially affected, or is reasonably likely to materially affect, our internal control over financial reporting.",other than the material weaknesses described above there has been no change in our internal control over financial reporting during the fourth fiscal quarter ended <month> <num> <year> that has materially affected or is reasonably likely to materially affect our internal control over financial reporting,29,1,0,REMEDIATION,0,other,0,1,0,False,True,19.0,0,0,trainval,OTHER,0.002592515461974,0.3111530626904449,0.6862544218475811,0.6862544218475811,0.3751013591571362,1,0,e5_logreg,OTHER,0,1,other,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,fragment header for remediation plan.
869,0001159281_2014_4,8,"mcgladrey llp, the independent registered public accounting firm that audited the consolidated financial statements included in this annual report on form 10&#8209;k, has issued an attestation report on our internal control over financial reporting.",mcgladrey llp the independent registered public accounting firm that audited the consolidated financial statements included in this annual report on form <num> <year> k has issued an attestation report on our internal control over financial reporting,2014-12-31,1159281,we determined that we had material weaknesses in our internal controls due to a lack of sufficient personnel with requisite accounting competencies and that we had an insufficient level of oversight in the financial statement close process.,we determined that we had material weaknesses in our internal controls due to a lack of sufficient personnel with requisite accounting competencies and that we had an insufficient level of oversight in the financial statement close process,250,0,0,OTHER,0,attestation,0,0,1,False,False,10.0,0,0,trainval,OTHER,0.096367860469833,0.0381279057678787,0.8655042337622882,0.8655042337622882,0.7691363732924552,0,1,e5_logreg,OTHER,0,0,attestation,codex_other_worker_batch_016,guideline_v1_1_other_reaudit_round3,auditor attestation report.
