row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1120,0001624322_2024_4,2,our internal control over financial reporting is a process designed under the supervision of our principal executive officer and our principal financial officer to provide reasonable assurance regarding the reliability of the financial reporting and preparation of our financial statements for external purposes in accordance with gaap.,our internal control over financial reporting is a process designed under the supervision of our principal executive officer and our principal financial officer to provide reasonable assurance regarding the reliability of the financial reporting and preparation of our financial statements for external purposes in accordance with gaap,2024-12-31,1624322,,,335,0,0,OTHER,0,background,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.0188048994998938,0.4823684498443029,0.4988266506558032,0.4988266506558032,0.0164582008115003,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,generic background disclosure only
1121,0001624322_2024_4,4,"the company’s internal control over financial reporting includes those policies and procedures that. (1) pertain to the maintenance of records that, in reasonable detail, accurately and fairly reflect the transactions and dispositions of the assets of the company; (2) provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with gaap, and that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company; and (3) provide reasonable assurance regarding prevention or timely detection of unauthorized acquisitions, use, or disposition of the company’s assets that could have a material effect on the financial statements.",the company s internal control over financial reporting includes those policies and procedures that <num> pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of the assets of the company <num> provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with gaap and that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company and <num> provide reasonable assurance regarding prevention or timely detection of unauthorized acquisitions use or disposition of the company s assets that could have a material effect on the financial statements,2024-12-31,1624322,our internal control over financial reporting is a process designed under the supervision of our principal executive officer and our principal financial officer to provide reasonable assurance regarding the reliability of the financial reporting and preparation of our financial statements for external purposes in accordance with gaap.,our internal control over financial reporting is a process designed under the supervision of our principal executive officer and our principal financial officer to provide reasonable assurance regarding the reliability of the financial reporting and preparation of our financial statements for external purposes in accordance with gaap,772,0,0,OTHER,0,background,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.0652085500816377,0.4386698560230249,0.4961215938953372,0.4961215938953372,0.0574517378723122,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,generic framework background only
1122,0001624322_2024_4,9,"as permitted by sec guidance, management excluded from its assessment the operations of oakwood bancshares, inc.",as permitted by sec guidance management excluded from its assessment the operations of oakwood bancshares inc,2024-12-31,1624322,"the company’s internal control over financial reporting includes those policies and procedures that. (1) pertain to the maintenance of records that, in reasonable detail, accurately and fairly reflect the transactions and dispositions of the assets of the company; (2) provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with gaap, and that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company; and (3) provide reasonable assurance regarding prevention or timely detection of unauthorized acquisitions, use, or disposition of the company’s assets that could have a material effect on the financial statements.",the company s internal control over financial reporting includes those policies and procedures that <num> pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of the assets of the company <num> provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with gaap and that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company and <num> provide reasonable assurance regarding prevention or timely detection of unauthorized acquisitions use or disposition of the company s assets that could have a material effect on the financial statements,109,1,0,OTHER,0,background,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.2105830898622862,0.0643157663625113,0.7251011437752025,0.7251011437752025,0.5145180539129163,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,SEC guidance disclosure only
1123,0001624322_2024_4,10,"(""oakwood""), which was acquired by us on october 1, 2024, and is described in ""note 3 - mergers and acquisitions"" of the notes to consolidated financial statements included in item 8 in this report.",oakwood which was acquired by us on <month> <num> <year> and is described in note <num> mergers and acquisitions of the notes to consolidated financial statements included in item <num> in this report,2024-12-31,1624322,"as permitted by sec guidance, management excluded from its assessment the operations of oakwood bancshares, inc.",as permitted by sec guidance management excluded from its assessment the operations of oakwood bancshares inc,200,0,0,OTHER,0,background,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.103238375714289,0.0349471924921561,0.8618144317935549,0.8618144317935549,0.7585760560792658,0,1,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,acquisition context only
1124,0001624322_2024_4,11,"oakwood represented 11.0% of our total assets as of december 31, 2024.",oakwood represented <num> <num> of our total assets as of <month> <num> <year>,2024-12-31,1624322,"(""oakwood""), which was acquired by us on october 1, 2024, and is described in ""note 3 - mergers and acquisitions"" of the notes to consolidated financial statements included in item 8 in this report.",oakwood which was acquired by us on <month> <num> <year> and is described in note <num> mergers and acquisitions of the notes to consolidated financial statements included in item <num> in this report,78,1,0,OTHER,0,status,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.1080318933641669,0.0140451378412006,0.8779229687946324,0.8779229687946324,0.7698910754304654,0,1,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,factual significance disclosure only
1127,0001624322_2024_4,17,"through our own testing procedures, we determined no unauthorized changes occurred in the production database during the applicable periods.",through our own testing procedures we determined no unauthorized changes occurred in the production database during the applicable periods,2024-12-31,1624322,"specifically, user access controls at our third party service provider lacked sufficient segregation of duties as multiple end users had the ability to both install changes into the production environment and develop application source code via permissions inherited through group membership.",specifically user access controls at our third party service provider lacked sufficient segregation of duties as multiple end users had the ability to both install changes into the production environment and develop application source code via permissions inherited through group membership,138,1,0,OTHER,0,background,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.1240029120686812,0.192322294240451,0.6836747936908676,0.6836747936908676,0.4913524994504165,1,0,e5_logreg,OTHER,0,0,effect,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,testing result only
1129,0001624322_2024_4,19,"forvis mazars, llp, an independent registered public accounting firm, has issued an unqualified opinion on our financial statements, which states that our consolidated financial statements present fairly, in all material respects, the financial position of the company, the results of its operations and its cash flows for each of the periods presented in conformity with gaap.",forvis mazars llp an independent registered public accounting firm has issued an unqualified opinion on our financial statements which states that our consolidated financial statements present fairly in all material respects the financial position of the company the results of its operations and its cash flows for each of the periods presented in conformity with gaap,2024-12-31,1624322,"nonetheless, we concluded that the deficiencies constituted a material weakness.",nonetheless we concluded that the deficiencies constituted a material weakness,369,0,0,OTHER,0,attestation,0,0,1,False,False,21.0,0,0,trainval,OTHER,0.1444871708544767,0.1074042344429465,0.7481085947025767,0.7481085947025767,0.6036214238481,1,0,e5_logreg,OTHER,0,0,attestation,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,auditor opinion disclosure
1130,0001624322_2024_4,20,"the effectiveness of our internal control over financial reporting as of december 31, 2024 has also been audited by forvis mazars, llp, an independent registered public accounting firm, as stated in their report which is included herein.",the effectiveness of our internal control over financial reporting as of <month> <num> <year> has also been audited by forvis mazars llp an independent registered public accounting firm as stated in their report which is included herein,2024-12-31,1624322,"forvis mazars, llp, an independent registered public accounting firm, has issued an unqualified opinion on our financial statements, which states that our consolidated financial statements present fairly, in all material respects, the financial position of the company, the results of its operations and its cash flows for each of the periods presented in conformity with gaap.",forvis mazars llp an independent registered public accounting firm has issued an unqualified opinion on our financial statements which states that our consolidated financial statements present fairly in all material respects the financial position of the company the results of its operations and its cash flows for each of the periods presented in conformity with gaap,236,0,0,OTHER,0,attestation,0,0,1,False,False,21.0,0,0,trainval,OTHER,0.0183003451692095,0.0889485943551117,0.8927510604756788,0.8927510604756788,0.8038024661205669,0,1,e5_logreg,OTHER,0,0,attestation,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,audited report reference
1132,0001624322_2024_4,22,"as management is responsible for maintaining effective internal control over financial reporting, and for the assessment of the effectiveness of internal control over financial reporting, we understand the importance of developing a remediation plan with our third party service provider that is aligned with management and overseen by the audit committee of our board of directors.",as management is responsible for maintaining effective internal control over financial reporting and for the assessment of the effectiveness of internal control over financial reporting we understand the importance of developing a remediation plan with our third party service provider that is aligned with management and overseen by the audit committee of our board of directors,2024-12-31,1624322,"management’s remediation plan as noted above, during management’s assessment of internal control over financial reporting, a material weakness was identified related to the design and operation of itgcs at our third party service provider.",management s remediation plan as noted above during management s assessment of internal control over financial reporting a material weakness was identified related to the design and operation of itgcs at our third party service provider,379,0,0,REMEDIATION,0,other,0,1,0,False,True,21.0,0,0,trainval,OTHER,0.005610381092736,0.492172623783748,0.5022169951235159,0.5022169951235159,0.0100443713397679,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,background only no concrete action
1133,0001624322_2024_4,23,"management, with the oversight of the audit committee of our board of directors, is committed to maintaining a strong internal control environment, and has taken, and will continue to take, actions necessary to remediate the material weakness.",management with the oversight of the audit committee of our board of directors is committed to maintaining a strong internal control environment and has taken and will continue to take actions necessary to remediate the material weakness,2024-12-31,1624322,"as management is responsible for maintaining effective internal control over financial reporting, and for the assessment of the effectiveness of internal control over financial reporting, we understand the importance of developing a remediation plan with our third party service provider that is aligned with management and overseen by the audit committee of our board of directors.",as management is responsible for maintaining effective internal control over financial reporting and for the assessment of the effectiveness of internal control over financial reporting we understand the importance of developing a remediation plan with our third party service provider that is aligned with management and overseen by the audit committee of our board of directors,237,0,0,REMEDIATION,0,other,0,1,0,False,True,21.0,0,0,trainval,OTHER,0.0080155746865208,0.3813726211390292,0.6106118041744498,0.6106118041744498,0.2292391830354206,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_021,guideline_v1_1_other_reaudit_round3,progress only no concrete action
