row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1618,0001376339_2019_4,88,"a control certification survey is distributed to obtain information regarding any internal control related issues or concerns that control owners may have, and additional certification surveys are distributed to disclosure committee members and key members of the sales department which address (to the best of their knowledge) whether the period's financial statements are free from either material misstatements, material misclassifications, or material omissions.",a control certification survey is distributed to obtain information regarding any internal control related issues or concerns that control owners <month> have and additional certification surveys are distributed to disclosure committee members and key members of the sales department which address to the best of their knowledge whether the period s financial statements are free from either material misstatements material misclassifications or material omissions,2019-12-31,1376339,management implemented quarterly required communications amongst relevant members of senior management in the form of certification surveys.,management implemented quarterly required communications amongst relevant members of senior management in the form of certification surveys,464,0,0,OTHER,1,background,1,1,0,False,False,12.0,1,0,test,REMEDIATION,0.1296672714354614,0.5791293863575792,0.2912033422069593,0.5791293863575792,0.2879260441506198,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1621,0001376339_2019_4,91,"established its internal audit department, led by a vp of internal audit under the direction of the audit committee.",established its internal audit department led by a vp of internal audit under the direction of the audit committee,2019-12-31,1376339,"through the completion of the following activities, the previously disclosed material weaknesses related to monitoring activities have been remediated.",through the completion of the following activities the previously disclosed material weaknesses related to monitoring activities have been remediated,114,1,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0121984183676762,0.7830536849928965,0.2047478966394271,0.7830536849928965,0.5783057883534694,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1622,0001376339_2019_4,92,"the internal audit department identified and hired internal resources with the appropriate level of competency, who are tasked with continually evaluating and monitoring the effectiveness of the company's internal controls over financial reporting.",the internal audit department identified and hired internal resources with the appropriate level of competency who are tasked with continually evaluating and monitoring the effectiveness of the company s internal controls over financial reporting,2019-12-31,1376339,"established its internal audit department, led by a vp of internal audit under the direction of the audit committee.",established its internal audit department led by a vp of internal audit under the direction of the audit committee,246,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0081133528529275,0.7633491214735164,0.228537525673556,0.7633491214735164,0.5348115957999604,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1623,0001376339_2019_4,93,"management established a framework for identifying, communicating and remediating internal control deficiencies, which includes appropriate escalation of issues to appropriate stakeholders in the internal control framework and communication of remediation status, as relevant, to the board of directors on a regular basis.",management established a framework for identifying communicating and remediating internal control deficiencies which includes appropriate escalation of issues to appropriate stakeholders in the internal control framework and communication of remediation status as relevant to the board of directors on a regular basis,2019-12-31,1376339,"the internal audit department identified and hired internal resources with the appropriate level of competency, who are tasked with continually evaluating and monitoring the effectiveness of the company's internal controls over financial reporting.",the internal audit department identified and hired internal resources with the appropriate level of competency who are tasked with continually evaluating and monitoring the effectiveness of the company s internal controls over financial reporting,317,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,REMEDIATION,0.015807371050239,0.4924712153103012,0.4917214136394598,0.4924712153103012,0.0007498016708413,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1624,0001376339_2019_4,94,"management led required training sessions with the company's sales department to ensure that they are familiar with the company's current sales related policies and procedures, including those which are significant to the company's financial reporting objectives.",management led required training sessions with the company s sales department to ensure that they are familiar with the company s current sales related policies and procedures including those which are significant to the company s financial reporting objectives,2019-12-31,1376339,"management established a framework for identifying, communicating and remediating internal control deficiencies, which includes appropriate escalation of issues to appropriate stakeholders in the internal control framework and communication of remediation status, as relevant, to the board of directors on a regular basis.",management established a framework for identifying communicating and remediating internal control deficiencies which includes appropriate escalation of issues to appropriate stakeholders in the internal control framework and communication of remediation status as relevant to the board of directors on a regular basis,261,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0722239837930238,0.8889432207845891,0.0388327954223869,0.8889432207845891,0.8167192369915652,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
1625,0001376339_2019_4,95,"portions of these training sessions were facilitated by the cao, who presents on topics such as the company's current sales return policy, acceptable credit terms for customers, events that would trigger commission claw-backs, customer credit limit modification approval protocol, and the importance of proper revenue recognition.",portions of these training sessions were facilitated by the cao who presents on topics such as the company s current sales return policy acceptable credit terms for customers events that would trigger commission claw backs customer credit limit modification approval protocol and the importance of proper revenue recognition,2019-12-31,1376339,"management led required training sessions with the company's sales department to ensure that they are familiar with the company's current sales related policies and procedures, including those which are significant to the company's financial reporting objectives.",management led required training sessions with the company s sales department to ensure that they are familiar with the company s current sales related policies and procedures including those which are significant to the company s financial reporting objectives,324,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0483231663950723,0.923035455761136,0.0286413778437914,0.923035455761136,0.8747122893660637,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
131,0001376339_2020_4,28,we will implement and then test the design and ongoing operating effectiveness of the new and existing controls in future periods.,we will implement and then test the design and ongoing operating effectiveness of the new and existing controls in future periods,2020-12-31,1376339,remediation plan and status remediation of the identified material weaknesses and strengthening our internal control environment was a priority for us throughout 2020 and will continue to be a priority in 2021.,remediation plan and status remediation of the identified material weaknesses and strengthening our internal control environment was a priority for us throughout <year> and will continue to be a priority in <year>,129,1,0,REMEDIATION,0,other,0,1,0,False,False,10.0,0,0,trainval,REMEDIATION,0.008512768045069,0.843810556789411,0.14767667516552,0.843810556789411,0.6961338816238909,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
133,0001376339_2020_4,30,"with continued oversight from the audit committee, the company's management has designed and commenced implementing changes in processes and controls to remediate the material weaknesses described above and has improved the company's internal control over financial reporting as follows.",with continued oversight from the audit committee the company s management has designed and commenced implementing changes in processes and controls to remediate the material weaknesses described above and has improved the company s internal control over financial reporting as follows,2020-12-31,1376339,"the material weaknesses cannot be considered completely remediated until the applicable controls have operated for a sufficient period of time and management has concluded, through testing, that these controls are operating effectively.",the material weaknesses cannot be considered completely remediated until the applicable controls have operated for a sufficient period of time and management has concluded through testing that these controls are operating effectively,285,0,0,REMEDIATION,0,other,0,1,0,False,True,10.0,0,0,trainval,REMEDIATION,0.0103231272323996,0.7208127615298384,0.268864111237762,0.7208127615298384,0.4519486502920763,1,0,e5_logreg,OTHER,0,1,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,Lead-in sentence ending with as follows.
137,0001376339_2020_4,34,"80 the board created an ethics and compliance committee consisting solely of independent directors which is responsible for reviewing the status of the company's ethics and compliance program, reviewing and advising the board regarding any open cases and trends that may impact the business, and recommending future initiatives to improve compliance performance and effectiveness.",<num> the board created an ethics and compliance committee consisting solely of independent directors which is responsible for reviewing the status of the company s ethics and compliance program reviewing and advising the board regarding any open cases and trends that <month> impact the business and recommending future initiatives to improve compliance performance and effectiveness,2020-12-31,1376339,"through the completion of the following activities (some of which were confirmed to have been effectively implemented during 2019), the previously disclosed material weaknesses related to control environment have been remediated.",through the completion of the following activities some of which were confirmed to have been effectively implemented during <year> the previously disclosed material weaknesses related to control environment have been remediated,384,0,0,REMEDIATION,0,other,0,1,0,False,False,10.0,0,0,trainval,REMEDIATION,0.0030826437955936,0.6885684752642648,0.3083488809401416,0.6885684752642648,0.3802195943241231,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
138,0001376339_2020_4,35,"management reinforced the importance of integrity, accountability, and adherence to the redesigned internal controls, policies, and procedures through the adoption of a revised code of business conduct and ethics.",management reinforced the importance of integrity accountability and adherence to the redesigned internal controls policies and procedures through the adoption of a revised code of business conduct and ethics,2020-12-31,1376339,"80 the board created an ethics and compliance committee consisting solely of independent directors which is responsible for reviewing the status of the company's ethics and compliance program, reviewing and advising the board regarding any open cases and trends that may impact the business, and recommending future initiatives to improve compliance performance and effectiveness.",<num> the board created an ethics and compliance committee consisting solely of independent directors which is responsible for reviewing the status of the company s ethics and compliance program reviewing and advising the board regarding any open cases and trends that <month> impact the business and recommending future initiatives to improve compliance performance and effectiveness,208,0,0,REMEDIATION,0,other,0,1,0,False,False,10.0,0,0,trainval,REMEDIATION,0.0173084821222107,0.9256148665950696,0.0570766512827196,0.9256148665950696,0.86853821531235,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_019,guideline_v1_1_remediation_reaudit_round3,
