row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1588,0001376339_2019_4,55,see transition in revenue recognition footnote disclosures.,see transition in revenue recognition footnote disclosures,2019-12-31,1376339,"management plans to develop and implement a contract management policy that defines who is required to review new, extended, or amended contracts (including those with distributors and agents).",management plans to develop and implement a contract management policy that defines who is required to review new extended or amended contracts including those with distributors and agents,58,1,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0824438545472875,0.5350411495549013,0.3825149958978111,0.5350411495549013,0.1525261536570902,1,0,e5_logreg,OTHER,0,1,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Cross-reference only; needs surrounding disclosure.
1589,0001376339_2019_4,56,management collaborated with outside consultants possessing significant financial reporting and internal control expertise to perform an extensive review of the design of the company's internal controls over financial reporting.,management collaborated with outside consultants possessing significant financial reporting and internal control expertise to perform an extensive review of the design of the company s internal controls over financial reporting,2019-12-31,1376339,see transition in revenue recognition footnote disclosures.,see transition in revenue recognition footnote disclosures,227,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0238013145337973,0.8555606269182267,0.1206380585479759,0.8555606269182267,0.7349225683702507,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1590,0001376339_2019_4,57,this review included the identification of internal control deficiencies and the development of remediation plans for each identified deficiency.,this review included the identification of internal control deficiencies and the development of remediation plans for each identified deficiency,2019-12-31,1376339,management collaborated with outside consultants possessing significant financial reporting and internal control expertise to perform an extensive review of the design of the company's internal controls over financial reporting.,management collaborated with outside consultants possessing significant financial reporting and internal control expertise to perform an extensive review of the design of the company s internal controls over financial reporting,144,0,1,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,REMEDIATION,0.1909033008159799,0.574536280538363,0.2345604186456569,0.574536280538363,0.3399758618927061,1,0,e5_logreg,OTHER,1,0,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Mixes deficiency identification with remediation planning.
1591,0001376339_2019_4,58,"these 81 internal control deficiencies identified included (but were not limited to) the following. improvements to the financial close and reporting process, accounting for satisfaction of performance obligations related to revenue recognition, calculation of inventory costing and related accuracy of inventory, accounting for income taxes, accurate calculation of stock-based compensation expense, timely review of consignment inventory and the development of quality estimates related to accrued expenses.",these <num> internal control deficiencies identified included but were not limited to the following improvements to the financial close and reporting process accounting for satisfaction of performance obligations related to revenue recognition calculation of inventory costing and related accuracy of inventory accounting for income taxes accurate calculation of stock based compensation expense timely review of consignment inventory and the development of quality estimates related to accrued expenses,2019-12-31,1376339,this review included the identification of internal control deficiencies and the development of remediation plans for each identified deficiency.,this review included the identification of internal control deficiencies and the development of remediation plans for each identified deficiency,503,0,1,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.3915964631842486,0.5752684116594146,0.0331351251563367,0.5752684116594146,0.1836719484751659,1,0,e5_logreg,OTHER,0,1,other,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,Lead-in/broken list of deficiencies; standalone meaning is unclear.
1592,0001376339_2019_4,59,"the company is enhancing its financial close process by formalizing its accounting policies, introducing additional layers of independent reviews by appropriately qualified individuals, improving the precision and timeliness of reviews applied to various financial result analyses, and providing required education and training to the members of the finance department.",the company is enhancing its financial close process by formalizing its accounting policies introducing additional layers of independent reviews by appropriately qualified individuals improving the precision and timeliness of reviews applied to various financial result analyses and providing required education and training to the members of the finance department,2019-12-31,1376339,"these 81 internal control deficiencies identified included (but were not limited to) the following. improvements to the financial close and reporting process, accounting for satisfaction of performance obligations related to revenue recognition, calculation of inventory costing and related accuracy of inventory, accounting for income taxes, accurate calculation of stock-based compensation expense, timely review of consignment inventory and the development of quality estimates related to accrued expenses.",these <num> internal control deficiencies identified included but were not limited to the following improvements to the financial close and reporting process accounting for satisfaction of performance obligations related to revenue recognition calculation of inventory costing and related accuracy of inventory accounting for income taxes accurate calculation of stock based compensation expense timely review of consignment inventory and the development of quality estimates related to accrued expenses,365,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0063998714523492,0.9773888550479028,0.016211273499748,0.9773888550479028,0.9611775815481548,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1593,0001376339_2019_4,60,"the company is enhancing the design and adherence to controls addressing the accuracy and completeness of the accounting for income taxes, including retention of evidence of review and review of significant judgements to ensure proper application of gaap.",the company is enhancing the design and adherence to controls addressing the accuracy and completeness of the accounting for income taxes including retention of evidence of review and review of significant judgements to ensure proper application of gaap,2019-12-31,1376339,"the company is enhancing its financial close process by formalizing its accounting policies, introducing additional layers of independent reviews by appropriately qualified individuals, improving the precision and timeliness of reviews applied to various financial result analyses, and providing required education and training to the members of the finance department.",the company is enhancing its financial close process by formalizing its accounting policies introducing additional layers of independent reviews by appropriately qualified individuals improving the precision and timeliness of reviews applied to various financial result analyses and providing required education and training to the members of the finance department,253,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0122519737059244,0.9541545421151196,0.0335934841789558,0.9541545421151196,0.9205610579361636,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1594,0001376339_2019_4,61,management is enhancing its oversight of the completeness and accuracy of data material to financial reporting by establishing criteria in the performance of controls to evaluate the accuracy and completeness of data.,management is enhancing its oversight of the completeness and accuracy of data material to financial reporting by establishing criteria in the performance of controls to evaluate the accuracy and completeness of data,2019-12-31,1376339,"the company is enhancing the design and adherence to controls addressing the accuracy and completeness of the accounting for income taxes, including retention of evidence of review and review of significant judgements to ensure proper application of gaap.",the company is enhancing the design and adherence to controls addressing the accuracy and completeness of the accounting for income taxes including retention of evidence of review and review of significant judgements to ensure proper application of gaap,216,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0274035809273259,0.9213101545946288,0.051286264478045,0.9213101545946288,0.8700238901165838,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1595,0001376339_2019_4,63,the company continues to conduct required training and education for control owners in critical financial reporting roles.,the company continues to conduct required training and education for control owners in critical financial reporting roles,2019-12-31,1376339,management is enhancing its oversight of the completeness and accuracy of data material to financial reporting by establishing criteria in the performance of controls to evaluate the accuracy and completeness of data.,management is enhancing its oversight of the completeness and accuracy of data material to financial reporting by establishing criteria in the performance of controls to evaluate the accuracy and completeness of data,121,1,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0313069513051982,0.8369121264766655,0.1317809222181362,0.8369121264766655,0.7051312042585292,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1596,0001376339_2019_4,64,"the company has enhanced its review of salesperson activity which may indicate noncompliance with the company's sales policies, such as a quarterly review of data by the cfo, cao, and svp of sales and other key metrics both by region and at the individual salesperson level and has added controls to monitor potential instances of noncompliance.",the company has enhanced its review of salesperson activity which <month> indicate noncompliance with the company s sales policies such as a quarterly review of data by the cfo cao and svp of sales and other key metrics both by region and at the individual salesperson level and has added controls to monitor potential instances of noncompliance,2019-12-31,1376339,the company continues to conduct required training and education for control owners in critical financial reporting roles.,the company continues to conduct required training and education for control owners in critical financial reporting roles,345,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0281926766540459,0.9200796455519348,0.0517276777940192,0.9200796455519348,0.8683519677579156,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
1597,0001376339_2019_4,66,"once user profiles and their associated permissions were reconfigured, management employed procedures to ensure the continued appropriateness of all applicable system and network access.",once user profiles and their associated permissions were reconfigured management employed procedures to ensure the continued appropriateness of all applicable system and network access,2019-12-31,1376339,"the company has enhanced its review of salesperson activity which may indicate noncompliance with the company's sales policies, such as a quarterly review of data by the cfo, cao, and svp of sales and other key metrics both by region and at the individual salesperson level and has added controls to monitor potential instances of noncompliance.",the company has enhanced its review of salesperson activity which <month> indicate noncompliance with the company s sales policies such as a quarterly review of data by the cfo cao and svp of sales and other key metrics both by region and at the individual salesperson level and has added controls to monitor potential instances of noncompliance,184,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,test,REMEDIATION,0.0197500630652808,0.9112422310948224,0.0690077058398966,0.9112422310948224,0.8422345252549259,0,1,e5_logreg,REMEDIATION,0,0,,codex_remediation_worker_batch_018,guideline_v1_1_remediation_reaudit_round3,
