row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1553,0001376339_2019_4,9,"the company previously disclosed material weaknesses in internal control over financial reporting as of december 31, 2018 in our annual report on form 10-k for the year ended december 31, 2018.",the company previously disclosed material weaknesses in internal control over financial reporting as of <month> <num> <year> in our annual report on form <num> k for the year ended <month> <num> <year>,2019-12-31,1376339,,,201,0,0,OTHER,0,status,0,0,0,False,False,12.0,0,1,test,OTHER,0.487560315674498,0.0025779385104555,0.5098617458150465,0.5098617458150465,0.0223014301405484,1,0,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Prior disclosure background only.
1556,0001376339_2019_4,12,"as described below, while management has developed and implemented certain remediation actions to address the material weaknesses, further actions are still ongoing or have not been implemented for a sufficient amount of time to test and conclude on the effectiveness of the remediation actions as of december 31, 2019.",as described below while management has developed and implemented certain remediation actions to address the material weaknesses further actions are still ongoing or have not been implemented for a sufficient amount of time to test and conclude on the effectiveness of the remediation actions as of <month> <num> <year>,2019-12-31,1376339,"the material weaknesses led to the delayed filing of our annual consolidated financial statements for the years ended december 31, 2018 and 2017 and the restatement of our financial statements for the year ended december 31, 2016.",the material weaknesses led to the delayed filing of our annual consolidated financial statements for the years ended <month> <num> <year> and <year> and the restatement of our financial statements for the year ended <month> <num> <year>,319,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.0690689997469606,0.0438371040967357,0.8870938961563035,0.8870938961563035,0.8180248964093428,0,1,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Remediation status and lead-in only.
1557,0001376339_2019_4,14,management has reported to the audit committee the status of these remediation actions.,management has reported to the audit committee the status of these remediation actions,2019-12-31,1376339,"as described below, while management has developed and implemented certain remediation actions to address the material weaknesses, further actions are still ongoing or have not been implemented for a sufficient amount of time to test and conclude on the effectiveness of the remediation actions as of december 31, 2019.",as described below while management has developed and implemented certain remediation actions to address the material weaknesses further actions are still ongoing or have not been implemented for a sufficient amount of time to test and conclude on the effectiveness of the remediation actions as of <month> <num> <year>,86,1,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.0129761768662348,0.3215882388756714,0.6654355842580937,0.6654355842580937,0.3438473453824223,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Status report only.
1561,0001376339_2019_4,19,"control activities the control deficiencies identified specific to the control activities coso element constitute material weaknesses, either individually or in the aggregate, relating to. the operation of control activities and general information technology controls that contribute to the mitigation of risks and support achievement of objectives for a sufficient period of time during the year ended december 31, 2019 and (ii) deploying control activities through policies that establish what is expected and procedures that put policies into action.",control activities the control deficiencies identified specific to the control activities coso element constitute material weaknesses either individually or in the aggregate relating to the operation of control activities and general information technology controls that contribute to the mitigation of risks and support achievement of objectives for a sufficient period of time during the year ended <month> <num> <year> and ii deploying control activities through policies that establish what is expected and procedures that put policies into action,2019-12-31,1376339,"specifically, the company identified control deficiencies that constitute material weaknesses, either individually or in the aggregate, relating to. appropriate organizational structure, reporting lines, and authority and responsibilities in pursuit of objectives, and (ii) holding individuals accountable for their internal control related responsibilities.",specifically the company identified control deficiencies that constitute material weaknesses either individually or in the aggregate relating to appropriate organizational structure reporting lines and authority and responsibilities in pursuit of objectives and ii holding individuals accountable for their internal control related responsibilities,551,0,0,REMEDIATION,0,other,0,1,0,True,False,12.0,0,0,test,OTHER,0.302284585817145,0.2753183474202432,0.4223970667626117,0.4223970667626117,0.1201124809454667,1,0,e5_logreg,ISSUE,0,0,other,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,States the control deficiencies constitute material weaknesses.
1572,0001376339_2019_4,33,remediation plan and status remediation of the identified material weaknesses and strengthening our internal control environment was an identified priority for us throughout 2019 and will continue to be a priority in 2020.,remediation plan and status remediation of the identified material weaknesses and strengthening our internal control environment was an identified priority for us throughout <year> and will continue to be a priority in <year>,2019-12-31,1376339,the company’s controls over financial close and reporting did not operate effectively for a sufficient period of time to meet a variety of its financial reporting objectives which exposed the financial statements to potential for disclosure that did not meet the requirements of gaap.,the company s controls over financial close and reporting did not operate effectively for a sufficient period of time to meet a variety of its financial reporting objectives which exposed the financial statements to potential for disclosure that did not meet the requirements of gaap,225,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.0074921767227273,0.2229547948276054,0.7695530284496673,0.7695530284496673,0.5465982336220618,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Priority/status statement only.
1574,0001376339_2019_4,35,"the material weaknesses cannot be considered completely remediated until the applicable controls have operated for a sufficient period of time and management has concluded, through testing, that these controls are operating effectively.",the material weaknesses cannot be considered completely remediated until the applicable controls have operated for a sufficient period of time and management has concluded through testing that these controls are operating effectively,2019-12-31,1376339,we will test the design and ongoing operating effectiveness of the new and existing controls in future periods.,we will test the design and ongoing operating effectiveness of the new and existing controls in future periods,233,0,0,REMEDIATION,0,other,0,1,0,True,True,12.0,0,0,test,OTHER,0.3557785332157528,0.0520415105039655,0.5921799562802815,0.5921799562802815,0.2364014230645286,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Remediation timing/status only.
1598,0001376339_2019_4,67,"this objective was achieved through the performance of periodic user access reviews and the enhancement of procedures related to the granting and removing of system and network access, however, these controls have not operated for a sufficient period of time for management to evaluate the effectiveness of these remediated controls.",this objective was achieved through the performance of periodic user access reviews and the enhancement of procedures related to the granting and removing of system and network access however these controls have not operated for a sufficient period of time for management to evaluate the effectiveness of these remediated controls,2019-12-31,1376339,"once user profiles and their associated permissions were reconfigured, management employed procedures to ensure the continued appropriateness of all applicable system and network access.",once user profiles and their associated permissions were reconfigured management employed procedures to ensure the continued appropriateness of all applicable system and network access,330,0,1,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.2083758664110011,0.304311235838998,0.4873128977500008,0.4873128977500008,0.1830016619110027,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Completed remediation with residual timing status.
1600,0001376339_2019_4,70,"through the completion of the following activities, the previously disclosed material weaknesses related to risk assessment have been remediated.",through the completion of the following activities the previously disclosed material weaknesses related to risk assessment have been remediated,2019-12-31,1376339,"risk assessment we previously disclosed that in 2018, management concluded there to be a material weakness in the risk assessment specific to the lack of an appropriate risk assessment, the lack of processes for communicating changes to risks throughout the organization and lack of policy to ensure the accounting department was aware of sales practices.",risk assessment we previously disclosed that in <year> management concluded there to be a material weakness in the risk assessment specific to the lack of an appropriate risk assessment the lack of processes for communicating changes to risks throughout the organization and lack of policy to ensure the accounting department was aware of sales practices,143,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.0545734881319766,0.4241486140334354,0.5212778978345881,0.5212778978345881,0.0971292838011527,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Completed remediation summary only.
1614,0001376339_2019_4,84,"through the completion of the following activities, the previously disclosed material weaknesses related to information and communication have been remediated.",through the completion of the following activities the previously disclosed material weaknesses related to information and communication have been remediated,2019-12-31,1376339,"information and communication we previously disclosed that in 2018, management concluded there to be a material weakness in the company’s information and communications activities specific to the generation and provision of quality information as established under the requirements of coso.",information and communication we previously disclosed that in <year> management concluded there to be a material weakness in the company s information and communications activities specific to the generation and provision of quality information as established under the requirements of coso,157,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.0917220225426095,0.4093999883684134,0.4988779890889771,0.4988779890889771,0.0894780007205637,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Completed remediation summary only.
1620,0001376339_2019_4,90,"through the completion of the following activities, the previously disclosed material weaknesses related to monitoring activities have been remediated.",through the completion of the following activities the previously disclosed material weaknesses related to monitoring activities have been remediated,2019-12-31,1376339,"monitoring activities we previously disclosed that in 2018, management concluded there to be a material weakness in the company’s monitoring activities specific to the assessment of controls, the competency of those monitoring the control environment and the lack of adequate procedures to monitor when controls are overridden.",monitoring activities we previously disclosed that in <year> management concluded there to be a material weakness in the company s monitoring activities specific to the assessment of controls the competency of those monitoring the control environment and the lack of adequate procedures to monitor when controls are overridden,149,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.0703298386184533,0.3528368494407268,0.5768333119408197,0.5768333119407268,0.2239964625000928,1,0,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Completed remediation summary only.
1626,0001376339_2019_4,96,"changes in internal control over financial reporting 83 other than the changes described above in “remediation plan and status,” there were no changes during the quarter ended december 31, 2019 in our internal control over financial reporting (as such term is defined in the exchange act) that have materially affected, or are reasonably likely to materially affect, our internal control over financial reporting.",changes in internal control over financial reporting <num> other than the changes described above in remediation plan and status there were no changes during the quarter ended <month> <num> <year> in our internal control over financial reporting as such term is defined in the exchange act that have materially affected or are reasonably likely to materially affect our internal control over financial reporting,2019-12-31,1376339,"portions of these training sessions were facilitated by the cao, who presents on topics such as the company's current sales return policy, acceptable credit terms for customers, events that would trigger commission claw-backs, customer credit limit modification approval protocol, and the importance of proper revenue recognition.",portions of these training sessions were facilitated by the cao who presents on topics such as the company s current sales return policy acceptable credit terms for customers events that would trigger commission claw backs customer credit limit modification approval protocol and the importance of proper revenue recognition,411,0,0,REMEDIATION,0,other,0,1,0,False,True,12.0,0,0,test,OTHER,0.1099213074180599,0.0142772068729656,0.8758014857089743,0.8758014857089743,0.7658801782909144,0,1,e5_logreg,OTHER,0,0,background,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,No-change disclosure/background.
117,0001376339_2020_4,10,"as described below, while management has developed and implemented certain remediation actions to address the material weaknesses, further actions are still ongoing or have not been implemented for a sufficient amount of time to test and conclude on the effectiveness of the remediation actions as of december 31, 2020 with respect to our control activities.",as described below while management has developed and implemented certain remediation actions to address the material weaknesses further actions are still ongoing or have not been implemented for a sufficient amount of time to test and conclude on the effectiveness of the remediation actions as of <month> <num> <year> with respect to our control activities,2020-12-31,1376339,"the company previously disclosed material weaknesses in internal control over financial reporting as of december 31, 2019 in our annual report on form 10-k for the year ended december 31, 2019 related to our control environment and control activities.",the company previously disclosed material weaknesses in internal control over financial reporting as of <month> <num> <year> in our annual report on form <num> k for the year ended <month> <num> <year> related to our control environment and control activities,358,0,0,REMEDIATION,0,other,0,1,0,False,True,10.0,0,0,trainval,OTHER,0.0759925036779397,0.0434744791300962,0.8805330171919641,0.8805330171919641,0.8045405135140243,0,1,e5_logreg,OTHER,0,0,status,codex_other_worker_batch_018,guideline_v1_1_other_reaudit_round3,Remediation status and lead-in only.
