row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1301,0000834285_2021_4,12,"after review of legal counsel’s report, management concluded there were deficiencies in the company’s internal control over financial reporting that represented material weaknesses in the company’s internal control over financial reporting as of december 31, 2021.",after review of legal counsel s report management concluded there were deficiencies in the company s internal control over financial reporting that represented material weaknesses in the company s internal control over financial reporting as of <month> <num> <year>,2021-12-31,834285,"in 2022, the audit committee of the board of directors of the company engaged outside legal counsel that had no involvement in the underlying matters, to investigate the company’s financial controls, certain corporate governance matters and related party transactions.",in <year> the audit committee of the board of directors of the company engaged outside legal counsel that had no involvement in the underlying matters to investigate the company s financial controls certain corporate governance matters and related party transactions,265,0,0,OTHER,0,status,0,0,0,False,False,26.0,0,1,trainval,ISSUE,0.7201458671216324,0.0052137267148435,0.274640406163524,0.7201458671216324,0.4455054609581084,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1302,0000834285_2021_4,13,"the first material weakness stemmed from a failure to maintain an effective control environment, which resulted in deficiencies in the communication of certain relevant information to the board of directors of the company, including information related to branch expenditures.",the first material weakness stemmed from a failure to maintain an effective control environment which resulted in deficiencies in the communication of certain relevant information to the board of directors of the company including information related to branch expenditures,2021-12-31,834285,"after review of legal counsel’s report, management concluded there were deficiencies in the company’s internal control over financial reporting that represented material weaknesses in the company’s internal control over financial reporting as of december 31, 2021.",after review of legal counsel s report management concluded there were deficiencies in the company s internal control over financial reporting that represented material weaknesses in the company s internal control over financial reporting as of <month> <num> <year>,273,0,0,ISSUE,0,other,1,0,0,False,False,26.0,0,0,trainval,ISSUE,0.9546305420589686,0.0078474143054855,0.0375220436355458,0.9546305420589686,0.9171084984234228,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1303,0000834285_2021_4,14,this material weakness did not result in a misstatement of the company’s financial statements or an adjustment to related disclosures.,this material weakness did not result in a misstatement of the company s financial statements or an adjustment to related disclosures,2021-12-31,834285,"the first material weakness stemmed from a failure to maintain an effective control environment, which resulted in deficiencies in the communication of certain relevant information to the board of directors of the company, including information related to branch expenditures.",the first material weakness stemmed from a failure to maintain an effective control environment which resulted in deficiencies in the communication of certain relevant information to the board of directors of the company including information related to branch expenditures,133,1,1,ISSUE,0,other,1,0,0,False,False,26.0,0,0,trainval,ISSUE,0.5968488468016071,0.0008636178953593,0.4022875353030335,0.5968488468016071,0.1945613114985735,1,0,e5_logreg,OTHER,0,0,effect,worker_batch_008,guideline_v1_1_issue_reaudit_round3,Reports no misstatement or disclosure adjustment; effect-only outcome sentence.
1304,0000834285_2021_4,15,the second material weakness related to the failure to maintain effective controls over related party transactions.,the second material weakness related to the failure to maintain effective controls over related party transactions,2021-12-31,834285,this material weakness did not result in a misstatement of the company’s financial statements or an adjustment to related disclosures.,this material weakness did not result in a misstatement of the company s financial statements or an adjustment to related disclosures,114,1,0,OTHER,0,background,0,0,0,True,False,26.0,0,1,trainval,ISSUE,0.9265013190617424,0.0117524148714052,0.0617462660668522,0.9265013190617424,0.8647550529948903,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1305,0000834285_2021_4,16,"specifically, effective controls were not designed and maintained over the review, analysis and approval of related party transactions.",specifically effective controls were not designed and maintained over the review analysis and approval of related party transactions,2021-12-31,834285,the second material weakness related to the failure to maintain effective controls over related party transactions.,the second material weakness related to the failure to maintain effective controls over related party transactions,132,1,0,OTHER,0,background,0,0,0,False,False,26.0,0,1,trainval,ISSUE,0.9298971062539052,0.0259556189238637,0.0441472748222311,0.9298971062539052,0.885749831431674,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1306,0000834285_2021_4,17,"the material weakness specifically manifested in deficiencies in. (1) the timely testing of related party information; (2) the failure of management to properly consider accounting standards codification 850, related party disclosures, in identifying all related parties; and (3) the failure of management to operate in accordance with the company’s internal related party transaction approval process.",the material weakness specifically manifested in deficiencies in <num> the timely testing of related party information <num> the failure of management to properly consider accounting standards codification <num> related party disclosures in identifying all related parties and <num> the failure of management to operate in accordance with the company s internal related party transaction approval process,2021-12-31,834285,"specifically, effective controls were not designed and maintained over the review, analysis and approval of related party transactions.",specifically effective controls were not designed and maintained over the review analysis and approval of related party transactions,404,0,0,OTHER,0,background,0,0,0,False,False,26.0,0,1,trainval,ISSUE,0.9389064741231712,0.0094165784572658,0.0516769474195629,0.9389064741231712,0.8872295267036082,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1307,0000834285_2021_4,18,this material weakness resulted in a misstatement of the company’s related party disclosures.,this material weakness resulted in a misstatement of the company s related party disclosures,2021-12-31,834285,"the material weakness specifically manifested in deficiencies in. (1) the timely testing of related party information; (2) the failure of management to properly consider accounting standards codification 850, related party disclosures, in identifying all related parties; and (3) the failure of management to operate in accordance with the company’s internal related party transaction approval process.",the material weakness specifically manifested in deficiencies in <num> the timely testing of related party information <num> the failure of management to properly consider accounting standards codification <num> related party disclosures in identifying all related parties and <num> the failure of management to operate in accordance with the company s internal related party transaction approval process,92,1,1,ISSUE,0,other,1,0,0,False,False,26.0,0,0,trainval,ISSUE,0.8780807321052889,0.0011591983588553,0.1207600695358556,0.8780807321052889,0.7573206625694333,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1308,0000834285_2021_4,19,"in addition, a third material weakness was identified in connection with the company’s implementation of fasb’s accounting standard, “financial instruments-credit losses (topic 326), measurement of credit losses on financial instruments,” which replaced the “incurred loss” model for recognizing credit losses with an “expected loss” model referred to as the current expected credit loss (“cecl”) model.",in addition a third material weakness was identified in connection with the company s implementation of fasb s accounting standard financial instruments credit losses topic <num> measurement of credit losses on financial instruments which replaced the incurred loss model for recognizing credit losses with an expected loss model referred to as the current expected credit loss cecl model,2021-12-31,834285,this material weakness resulted in a misstatement of the company’s related party disclosures.,this material weakness resulted in a misstatement of the company s related party disclosures,388,0,0,OTHER,0,background,0,0,0,True,False,26.0,0,1,trainval,ISSUE,0.7569299556480772,0.0692804411227757,0.173789603229147,0.7569299556480772,0.5831403524189301,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1309,0000834285_2021_4,20,"specifically, the material weakness related to the failure to maintain effective controls over the quantification and review of the transition adjustment from the incurred loss model to the cecl model for purposes of disclosing such transition in the audited footnotes to the consolidated financial statements.",specifically the material weakness related to the failure to maintain effective controls over the quantification and review of the transition adjustment from the incurred loss model to the cecl model for purposes of disclosing such transition in the audited footnotes to the consolidated financial statements,2021-12-31,834285,"in addition, a third material weakness was identified in connection with the company’s implementation of fasb’s accounting standard, “financial instruments-credit losses (topic 326), measurement of credit losses on financial instruments,” which replaced the “incurred loss” model for recognizing credit losses with an “expected loss” model referred to as the current expected credit loss (“cecl”) model.",in addition a third material weakness was identified in connection with the company s implementation of fasb s accounting standard financial instruments credit losses topic <num> measurement of credit losses on financial instruments which replaced the incurred loss model for recognizing credit losses with an expected loss model referred to as the current expected credit loss cecl model,308,0,0,ISSUE,0,other,1,0,0,True,False,26.0,0,0,trainval,ISSUE,0.9276620603551864,0.007025550999135,0.0653123886456784,0.9276620603551864,0.8623496717095079,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1310,0000834285_2021_4,21,this material weakness resulted in an adjustment to the company’s disclosures related to the adoption of topic 326.,this material weakness resulted in an adjustment to the company s disclosures related to the adoption of topic <num>,2021-12-31,834285,"specifically, the material weakness related to the failure to maintain effective controls over the quantification and review of the transition adjustment from the incurred loss model to the cecl model for purposes of disclosing such transition in the audited footnotes to the consolidated financial statements.",specifically the material weakness related to the failure to maintain effective controls over the quantification and review of the transition adjustment from the incurred loss model to the cecl model for purposes of disclosing such transition in the audited footnotes to the consolidated financial statements,116,1,1,ISSUE,0,other,1,0,0,False,False,26.0,0,0,trainval,ISSUE,0.8373425323357099,0.0165005624229249,0.1461569052413651,0.8373425323357099,0.6911856270943447,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
1311,0000834285_2021_4,22,these material weaknesses could result in misstatements of the aforementioned accounts and disclosures that would result in a material misstatement to the annual or interim consolidated financial statements that would not be prevented or detected.,these material weaknesses could result in misstatements of the aforementioned accounts and disclosures that would result in a material misstatement to the annual or interim consolidated financial statements that would not be prevented or detected,2021-12-31,834285,this material weakness resulted in an adjustment to the company’s disclosures related to the adoption of topic 326.,this material weakness resulted in an adjustment to the company s disclosures related to the adoption of topic <num>,246,0,1,ISSUE,0,other,1,0,0,False,False,26.0,0,0,trainval,ISSUE,0.9478963793034576,0.0015392302769279,0.0505643904196143,0.9478963793034576,0.8973319888838434,0,1,e5_logreg,ISSUE,0,0,other,worker_batch_008,guideline_v1_1_issue_reaudit_round3,
